"UserId","verb_id","verb","feature_raw"
"16adb2e1e34-4f1d-164-f1c3-5ff1",4,"glippen","geen grip"
"16adb2e1e34-4f1d-164-f1c3-5ff1",4,"glippen","ongeremd"
"16adb2e1e34-4f1d-164-f1c3-5ff1",4,"glippen","glad"
"16adb2e1e34-4f1d-164-f1c3-5ff1",4,"glippen","glijden"
"16adb2e1e34-4f1d-164-f1c3-5ff1",4,"glippen","ongezien"
"16adc0f590f-1983-3c29-2c68-7c34",12,"slingeren","met een touw"
"16adc0f590f-1983-3c29-2c68-7c34",12,"slingeren","heen en weer"
"16adc0f590f-1983-3c29-2c68-7c34",12,"slingeren","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",12,"slingeren","van de ene naar de andere kant"
"16adc0f590f-1983-3c29-2c68-7c34",12,"slingeren","actief"
"16adc0f590f-1983-3c29-2c68-7c34",7,"klimmen","actief"
"16adc0f590f-1983-3c29-2c68-7c34",7,"klimmen","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",7,"klimmen","in een boom"
"16adc0f590f-1983-3c29-2c68-7c34",7,"klimmen","omhoog"
"16adc0f590f-1983-3c29-2c68-7c34",7,"klimmen","omlaag"
"16adc0f590f-1983-3c29-2c68-7c34",18,"hakken","schoenen"
"16adc0f590f-1983-3c29-2c68-7c34",18,"hakken","zere voeten"
"16adc0f590f-1983-3c29-2c68-7c34",18,"hakken","pumps"
"16adc0f590f-1983-3c29-2c68-7c34",18,"hakken","hoog"
"16adc0f590f-1983-3c29-2c68-7c34",18,"hakken","puntig"
"16adc0f590f-1983-3c29-2c68-7c34",6,"hardlopen","actief"
"16adc0f590f-1983-3c29-2c68-7c34",6,"hardlopen","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",6,"hardlopen","hardloopschoen"
"16adc0f590f-1983-3c29-2c68-7c34",6,"hardlopen","rennen"
"16adc0f590f-1983-3c29-2c68-7c34",6,"hardlopen","constante snelheid"
"16adc0f590f-1983-3c29-2c68-7c34",13,"sluipen","als een leeuw"
"16adc0f590f-1983-3c29-2c68-7c34",13,"sluipen","zachtjes doen"
"16adc0f590f-1983-3c29-2c68-7c34",13,"sluipen","op je tenen lopen"
"16adc0f590f-1983-3c29-2c68-7c34",13,"sluipen","niemand hoort je"
"16adc0f590f-1983-3c29-2c68-7c34",13,"sluipen","zo stil mogelijk"
"16adc0f590f-1983-3c29-2c68-7c34",15,"walsen","dans"
"16adc0f590f-1983-3c29-2c68-7c34",15,"walsen","beweging"
"16adc0f590f-1983-3c29-2c68-7c34",15,"walsen","actief"
"16adc0f590f-1983-3c29-2c68-7c34",15,"walsen","partner"
"16adc0f590f-1983-3c29-2c68-7c34",15,"walsen","stijldansen"
"16adc0f590f-1983-3c29-2c68-7c34",19,"knippen","schaar"
"16adc0f590f-1983-3c29-2c68-7c34",19,"knippen","in papier"
"16adc0f590f-1983-3c29-2c68-7c34",19,"knippen","met de handen"
"16adc0f590f-1983-3c29-2c68-7c34",19,"knippen","fijne motoriek"
"16adc0f590f-1983-3c29-2c68-7c34",19,"knippen","golflijn"
"16adc0f590f-1983-3c29-2c68-7c34",19,"knippen","rechte lijn"
"16adc0f590f-1983-3c29-2c68-7c34",2,"banjeren","lopen"
"16adc0f590f-1983-3c29-2c68-7c34",2,"banjeren","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",2,"banjeren","voeten"
"16adc0f590f-1983-3c29-2c68-7c34",2,"banjeren","actief"
"16adc0f590f-1983-3c29-2c68-7c34",2,"banjeren","op schoenen"
"16adc0f590f-1983-3c29-2c68-7c34",11,"schuifelen","voetje voor voetje"
"16adc0f590f-1983-3c29-2c68-7c34",11,"schuifelen","zachtjes"
"16adc0f590f-1983-3c29-2c68-7c34",11,"schuifelen","voorzichtig"
"16adc0f590f-1983-3c29-2c68-7c34",11,"schuifelen","langzaam lopen"
"16adc0f590f-1983-3c29-2c68-7c34",11,"schuifelen","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",9,"lopen","op je voeten"
"16adc0f590f-1983-3c29-2c68-7c34",9,"lopen","ergens naartoe"
"16adc0f590f-1983-3c29-2c68-7c34",9,"lopen","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",9,"lopen","actief"
"16adc0f590f-1983-3c29-2c68-7c34",9,"lopen","over de weg"
"16adc0f590f-1983-3c29-2c68-7c34",14,"spoeden","snel zijn"
"16adc0f590f-1983-3c29-2c68-7c34",14,"spoeden","hulp"
"16adc0f590f-1983-3c29-2c68-7c34",14,"spoeden","spoedgeval"
"16adc0f590f-1983-3c29-2c68-7c34",14,"spoeden","eerste hulp"
"16adc0f590f-1983-3c29-2c68-7c34",14,"spoeden","behulpzaam"
"16adc0f590f-1983-3c29-2c68-7c34",20,"kloppen","op de deur"
"16adc0f590f-1983-3c29-2c68-7c34",20,"kloppen","met je vuist"
"16adc0f590f-1983-3c29-2c68-7c34",20,"kloppen","in plaats van bellen"
"16adc0f590f-1983-3c29-2c68-7c34",20,"kloppen","zachtjes de deur aantikken"
"16adc0f590f-1983-3c29-2c68-7c34",20,"kloppen","bonk geluid"
"16adc0f590f-1983-3c29-2c68-7c34",5,"haasten","snel doen"
"16adc0f590f-1983-3c29-2c68-7c34",5,"haasten","weinig tijd"
"16adc0f590f-1983-3c29-2c68-7c34",5,"haasten","zo snel mogelijk"
"16adc0f590f-1983-3c29-2c68-7c34",5,"haasten","opschieten"
"16adc0f590f-1983-3c29-2c68-7c34",5,"haasten","alles bij elkaar rapen"
"16adc0f590f-1983-3c29-2c68-7c34",3,"dolen","dwalen"
"16adc0f590f-1983-3c29-2c68-7c34",3,"dolen","doelloos rondlopen"
"16adc0f590f-1983-3c29-2c68-7c34",3,"dolen","de weg kwijt"
"16adc0f590f-1983-3c29-2c68-7c34",3,"dolen","in een doolhof"
"16adc0f590f-1983-3c29-2c68-7c34",3,"dolen","zoeken"
"16adc0f590f-1983-3c29-2c68-7c34",21,"slaaten","geen"
"16adc0f590f-1983-3c29-2c68-7c34",21,"slaaten","idee"
"16adc0f590f-1983-3c29-2c68-7c34",21,"slaaten","wat"
"16adc0f590f-1983-3c29-2c68-7c34",21,"slaaten","dit"
"16adc0f590f-1983-3c29-2c68-7c34",21,"slaaten","is?"
"16adc0f590f-1983-3c29-2c68-7c34",1,"afdalen","naar beneden"
"16adc0f590f-1983-3c29-2c68-7c34",1,"afdalen","omlaag"
"16adc0f590f-1983-3c29-2c68-7c34",1,"afdalen","actief"
"16adc0f590f-1983-3c29-2c68-7c34",1,"afdalen","bewegen"
"16adc0f590f-1983-3c29-2c68-7c34",1,"afdalen","schuin naar beneden"
"16adc0f590f-1983-3c29-2c68-7c34",16,"wijken","uitwijken"
"16adc0f590f-1983-3c29-2c68-7c34",16,"wijken","afwijken"
"16adc0f590f-1983-3c29-2c68-7c34",16,"wijken","aan de kant voor iemand"
"16adc0f590f-1983-3c29-2c68-7c34",16,"wijken","naar links"
"16adc0f590f-1983-3c29-2c68-7c34",16,"wijken","naar rechts"
"16adc0f590f-1983-3c29-2c68-7c34",8,"kuieren","langzaam lopen"
"16adc0f590f-1983-3c29-2c68-7c34",8,"kuieren","sloom"
"16adc0f590f-1983-3c29-2c68-7c34",8,"kuieren","niet snel"
"16adc0f590f-1983-3c29-2c68-7c34",8,"kuieren","traag"
"16adc0f590f-1983-3c29-2c68-7c34",8,"kuieren","rustig aan"
"16adc0f590f-1983-3c29-2c68-7c34",17,"snijden","met een mes"
"16adc0f590f-1983-3c29-2c68-7c34",17,"snijden","op een snijplank"
"16adc0f590f-1983-3c29-2c68-7c34",17,"snijden","hakbeweging"
"16adc0f590f-1983-3c29-2c68-7c34",17,"snijden","groente snijden"
"16adc0f590f-1983-3c29-2c68-7c34",17,"snijden","snelheid"
"16adc0f590f-1983-3c29-2c68-7c34",10,"marcheren","lopen op de maat"
"16adc0f590f-1983-3c29-2c68-7c34",10,"marcheren","bewegen op de maat"
"16adc0f590f-1983-3c29-2c68-7c34",10,"marcheren","in gelijk tempo"
"16adc0f590f-1983-3c29-2c68-7c34",10,"marcheren","met z'n allen tegelijk"
"16adc0f590f-1983-3c29-2c68-7c34",10,"marcheren","actief"
"16adc0f590f-1983-3c29-2c68-7c34",4,"glippen","er tussenuit sneaken"
"16adc0f590f-1983-3c29-2c68-7c34",4,"glippen","weggaan"
"16adc0f590f-1983-3c29-2c68-7c34",4,"glippen","ongezien wegkomen"
"16adc0f590f-1983-3c29-2c68-7c34",4,"glippen","ergens tussendoor glippen"
"16adc0f590f-1983-3c29-2c68-7c34",4,"glippen","sneaky"
"16adfec50ad-8c32-71a8-2899-a2df",4,"glippen","ontkomen"
"16adfec50ad-8c32-71a8-2899-a2df",4,"glippen","glijden"
"16adfec50ad-8c32-71a8-2899-a2df",4,"glippen","glad"
"16adfec50ad-8c32-71a8-2899-a2df",4,"glippen","geheim"
"16adfec50ad-8c32-71a8-2899-a2df",4,"glippen","verdwijnen"
"16adfec50ad-8c32-71a8-2899-a2df",6,"hardlopen","rennen"
"16adfec50ad-8c32-71a8-2899-a2df",6,"hardlopen","schoenen"
"16adfec50ad-8c32-71a8-2899-a2df",6,"hardlopen","wedstrijd"
"16adfec50ad-8c32-71a8-2899-a2df",6,"hardlopen","conditie"
"16adfec50ad-8c32-71a8-2899-a2df",6,"hardlopen","sporten"
"16adfec50ad-8c32-71a8-2899-a2df",3,"dolen","zwerven"
"16adfec50ad-8c32-71a8-2899-a2df",3,"dolen","rondlopen"
"16adfec50ad-8c32-71a8-2899-a2df",3,"dolen","verleden"
"16adfec50ad-8c32-71a8-2899-a2df",3,"dolen","lopen"
"16adfec50ad-8c32-71a8-2899-a2df",3,"dolen","verdwaalt"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","bijl"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","boom"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","hardcore"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","natuur"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","feest"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","muziek"
"16adfec50ad-8c32-71a8-2899-a2df",18,"hakken","omvallen"
"16adfec50ad-8c32-71a8-2899-a2df",2,"banjeren","rondjes lopen"
"16adfec50ad-8c32-71a8-2899-a2df",2,"banjeren","lopen"
"16adfec50ad-8c32-71a8-2899-a2df",2,"banjeren","verdwaald"
"16adfec50ad-8c32-71a8-2899-a2df",2,"banjeren","modder"
"16adfec50ad-8c32-71a8-2899-a2df",2,"banjeren","doelloos"
"16adfec50ad-8c32-71a8-2899-a2df",2,"banjeren","vies worden"
"16adfec50ad-8c32-71a8-2899-a2df",13,"sluipen","geheim"
"16adfec50ad-8c32-71a8-2899-a2df",13,"sluipen","glippen"
"16adfec50ad-8c32-71a8-2899-a2df",13,"sluipen","stil"
"16adfec50ad-8c32-71a8-2899-a2df",13,"sluipen","bespieden"
"16adfec50ad-8c32-71a8-2899-a2df",13,"sluipen","schrikken"
"16adfec50ad-8c32-71a8-2899-a2df",12,"slingeren","auto"
"16adfec50ad-8c32-71a8-2899-a2df",12,"slingeren","dronken"
"16adfec50ad-8c32-71a8-2899-a2df",12,"slingeren","lopen"
"16adfec50ad-8c32-71a8-2899-a2df",12,"slingeren","fiets"
"16adfec50ad-8c32-71a8-2899-a2df",12,"slingeren","moe"
"16adfec50ad-8c32-71a8-2899-a2df",12,"slingeren","gooien"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","kisten"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","lopen"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","maat"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","leger"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","formatie"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","rotten"
"16adfec50ad-8c32-71a8-2899-a2df",10,"marcheren","gelederen"
"16adfec50ad-8c32-71a8-2899-a2df",15,"walsen","overtreffen"
"16adfec50ad-8c32-71a8-2899-a2df",15,"walsen","overheen"
"16adfec50ad-8c32-71a8-2899-a2df",15,"walsen","verslaan"
"16adfec50ad-8c32-71a8-2899-a2df",15,"walsen","asfalt"
"16adfec50ad-8c32-71a8-2899-a2df",15,"walsen","bouwen"
"16adfec50ad-8c32-71a8-2899-a2df",15,"walsen","verbeteren"
"16adfec50ad-8c32-71a8-2899-a2df",8,"kuieren","dragen"
"16adfec50ad-8c32-71a8-2899-a2df",8,"kuieren","lopen"
"16adfec50ad-8c32-71a8-2899-a2df",8,"kuieren","meenemen"
"16adfec50ad-8c32-71a8-2899-a2df",8,"kuieren","slepen"
"16adfec50ad-8c32-71a8-2899-a2df",8,"kuieren","last"
"16adfec50ad-8c32-71a8-2899-a2df",5,"haasten","tijd"
"16adfec50ad-8c32-71a8-2899-a2df",5,"haasten","snellen"
"16adfec50ad-8c32-71a8-2899-a2df",5,"haasten","te laat"
"16adfec50ad-8c32-71a8-2899-a2df",5,"haasten","rennen"
"16adfec50ad-8c32-71a8-2899-a2df",5,"haasten","bus halen"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","wandelen"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","schoenen"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","weg"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","pad"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","dagelijks"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","trappen"
"16adfec50ad-8c32-71a8-2899-a2df",9,"lopen","werken"
"16adfec50ad-8c32-71a8-2899-a2df",1,"afdalen","touw"
"16adfec50ad-8c32-71a8-2899-a2df",1,"afdalen","pad"
"16adfec50ad-8c32-71a8-2899-a2df",1,"afdalen","trap"
"16adfec50ad-8c32-71a8-2899-a2df",1,"afdalen","kelder"
"16adfec50ad-8c32-71a8-2899-a2df",1,"afdalen","berghelling"
"16adfec50ad-8c32-71a8-2899-a2df",20,"kloppen","aankondigen"
"16adfec50ad-8c32-71a8-2899-a2df",20,"kloppen","opendoen"
"16adfec50ad-8c32-71a8-2899-a2df",20,"kloppen","aanwezigheid"
"16adfec50ad-8c32-71a8-2899-a2df",20,"kloppen","binnenkomen"
"16adfec50ad-8c32-71a8-2899-a2df",20,"kloppen","bel"
"16adfec50ad-8c32-71a8-2899-a2df",16,"wijken","woonwijken"
"16adfec50ad-8c32-71a8-2899-a2df",16,"wijken","huizen"
"16adfec50ad-8c32-71a8-2899-a2df",16,"wijken","aan de kant gaan"
"16adfec50ad-8c32-71a8-2899-a2df",16,"wijken","doel"
"16adfec50ad-8c32-71a8-2899-a2df",16,"wijken","verkeer"
"16adfec50ad-8c32-71a8-2899-a2df",16,"wijken","uitwijken"
"16adfec50ad-8c32-71a8-2899-a2df",7,"klimmen","wand"
"16adfec50ad-8c32-71a8-2899-a2df",7,"klimmen","trap"
"16adfec50ad-8c32-71a8-2899-a2df",7,"klimmen","berg"
"16adfec50ad-8c32-71a8-2899-a2df",7,"klimmen","touw"
"16adfec50ad-8c32-71a8-2899-a2df",7,"klimmen","binnen"
"16adfec50ad-8c32-71a8-2899-a2df",7,"klimmen","buiten"
"16adfec50ad-8c32-71a8-2899-a2df",14,"spoeden","snel"
"16adfec50ad-8c32-71a8-2899-a2df",14,"spoeden","haast"
"16adfec50ad-8c32-71a8-2899-a2df",14,"spoeden","verplaatsen"
"16adfec50ad-8c32-71a8-2899-a2df",14,"spoeden","hulp bieden"
"16adfec50ad-8c32-71a8-2899-a2df",14,"spoeden","hulpdiensten"
"16adfec50ad-8c32-71a8-2899-a2df",17,"snijden","mes"
"16adfec50ad-8c32-71a8-2899-a2df",17,"snijden","boter"
"16adfec50ad-8c32-71a8-2899-a2df",17,"snijden","touw"
"16adfec50ad-8c32-71a8-2899-a2df",17,"snijden","groente"
"16adfec50ad-8c32-71a8-2899-a2df",17,"snijden","vlees"
"16adfec50ad-8c32-71a8-2899-a2df",11,"schuifelen","dansen"
"16adfec50ad-8c32-71a8-2899-a2df",11,"schuifelen","romantisch"
"16adfec50ad-8c32-71a8-2899-a2df",11,"schuifelen","basisschool"
"16adfec50ad-8c32-71a8-2899-a2df",11,"schuifelen","muziek"
"16adfec50ad-8c32-71a8-2899-a2df",11,"schuifelen","geslacht"
"16adfec50ad-8c32-71a8-2899-a2df",19,"knippen","haar"
"16adfec50ad-8c32-71a8-2899-a2df",19,"knippen","kapper"
"16adfec50ad-8c32-71a8-2899-a2df",19,"knippen","school"
"16adfec50ad-8c32-71a8-2899-a2df",19,"knippen","kleuters"
"16adfec50ad-8c32-71a8-2899-a2df",19,"knippen","touw"
"16adfec50ad-8c32-71a8-2899-a2df",19,"knippen","papier"
"16adfec50ad-8c32-71a8-2899-a2df",21,"slaaten","verzonnen"
"16adfec50ad-8c32-71a8-2899-a2df",21,"slaaten","nep"
"16adfec50ad-8c32-71a8-2899-a2df",21,"slaaten","geen idee"
"16adfec50ad-8c32-71a8-2899-a2df",21,"slaaten","geen definitie"
"16adfec50ad-8c32-71a8-2899-a2df",21,"slaaten","weet niet"
"16ae08bae7a-a39a-768f-b881-d380",7,"klimmen","stijgen"
"16ae08bae7a-a39a-768f-b881-d380",7,"klimmen","met handen"
"16ae08bae7a-a39a-768f-b881-d380",7,"klimmen","omhoog"
"16ae08bae7a-a39a-768f-b881-d380",7,"klimmen","hoogte"
"16ae08bae7a-a39a-768f-b881-d380",7,"klimmen","actief"
"16ae08bae7a-a39a-768f-b881-d380",14,"spoeden","snel"
"16ae08bae7a-a39a-768f-b881-d380",14,"spoeden","dringend"
"16ae08bae7a-a39a-768f-b881-d380",14,"spoeden","haasten"
"16ae08bae7a-a39a-768f-b881-d380",14,"spoeden","opschieten"
"16ae08bae7a-a39a-768f-b881-d380",14,"spoeden","spoed"
"16ae08bae7a-a39a-768f-b881-d380",3,"dolen","verdwaald"
"16ae08bae7a-a39a-768f-b881-d380",3,"dolen","dwalen"
"16ae08bae7a-a39a-768f-b881-d380",3,"dolen","geen bestemming"
"16ae08bae7a-a39a-768f-b881-d380",3,"dolen","langzaam"
"16ae08bae7a-a39a-768f-b881-d380",3,"dolen","slenteren"
"16ae08bae7a-a39a-768f-b881-d380",2,"banjeren","wandelen"
"16ae08bae7a-a39a-768f-b881-d380",2,"banjeren","zand"
"16ae08bae7a-a39a-768f-b881-d380",2,"banjeren","voeten niet optillen"
"16ae08bae7a-a39a-768f-b881-d380",2,"banjeren","langzaam"
"16ae08bae7a-a39a-768f-b881-d380",2,"banjeren","rustig"
"16ae08bae7a-a39a-768f-b881-d380",13,"sluipen","stiekem"
"16ae08bae7a-a39a-768f-b881-d380",13,"sluipen","langzaam"
"16ae08bae7a-a39a-768f-b881-d380",13,"sluipen","geruisloos"
"16ae08bae7a-a39a-768f-b881-d380",13,"sluipen","stil"
"16ae08bae7a-a39a-768f-b881-d380",13,"sluipen","onzichtbaar"
"16ae08bae7a-a39a-768f-b881-d380",20,"kloppen","vuist"
"16ae08bae7a-a39a-768f-b881-d380",20,"kloppen","geluidmaken"
"16ae08bae7a-a39a-768f-b881-d380",20,"kloppen","deur"
"16ae08bae7a-a39a-768f-b881-d380",20,"kloppen","knokkels"
"16ae08bae7a-a39a-768f-b881-d380",20,"kloppen","tikken"
"16ae08bae7a-a39a-768f-b881-d380",16,"wijken","aan de kant"
"16ae08bae7a-a39a-768f-b881-d380",16,"wijken","opzij gaan"
"16ae08bae7a-a39a-768f-b881-d380",16,"wijken","sturen"
"16ae08bae7a-a39a-768f-b881-d380",16,"wijken","koers"
"16ae08bae7a-a39a-768f-b881-d380",16,"wijken","wijzigen"
"16ae08bae7a-a39a-768f-b881-d380",18,"hakken","dansen"
"16ae08bae7a-a39a-768f-b881-d380",18,"hakken","snel"
"16ae08bae7a-a39a-768f-b881-d380",18,"hakken","ritme"
"16ae08bae7a-a39a-768f-b881-d380",18,"hakken","grond"
"16ae08bae7a-a39a-768f-b881-d380",18,"hakken","springen"
"16ae08bae7a-a39a-768f-b881-d380",9,"lopen","wandelen"
"16ae08bae7a-a39a-768f-b881-d380",9,"lopen","voorwaarts"
"16ae08bae7a-a39a-768f-b881-d380",9,"lopen","voeten"
"16ae08bae7a-a39a-768f-b881-d380",9,"lopen","grond"
"16ae08bae7a-a39a-768f-b881-d380",9,"lopen","bewegen"
"16ae08bae7a-a39a-768f-b881-d380",8,"kuieren","zand"
"16ae08bae7a-a39a-768f-b881-d380",8,"kuieren","wandelen"
"16ae08bae7a-a39a-768f-b881-d380",8,"kuieren","rustig"
"16ae08bae7a-a39a-768f-b881-d380",8,"kuieren","ondergrond"
"16ae08bae7a-a39a-768f-b881-d380",8,"kuieren","platteland"
"16ae08bae7a-a39a-768f-b881-d380",21,"slaaten","lopen"
"16ae08bae7a-a39a-768f-b881-d380",21,"slaaten","snel"
"16ae08bae7a-a39a-768f-b881-d380",21,"slaaten","haast"
"16ae08bae7a-a39a-768f-b881-d380",21,"slaaten","spoed"
"16ae08bae7a-a39a-768f-b881-d380",21,"slaaten","dringend"
"16ae08bae7a-a39a-768f-b881-d380",5,"haasten","snel"
"16ae08bae7a-a39a-768f-b881-d380",5,"haasten","spoed"
"16ae08bae7a-a39a-768f-b881-d380",5,"haasten","iets halen"
"16ae08bae7a-a39a-768f-b881-d380",5,"haasten","haast"
"16ae08bae7a-a39a-768f-b881-d380",5,"haasten","snelheid"
"16ae08bae7a-a39a-768f-b881-d380",10,"marcheren","soldaat"
"16ae08bae7a-a39a-768f-b881-d380",10,"marcheren","lopen"
"16ae08bae7a-a39a-768f-b881-d380",10,"marcheren","mars"
"16ae08bae7a-a39a-768f-b881-d380",10,"marcheren","strak"
"16ae08bae7a-a39a-768f-b881-d380",10,"marcheren","rechts"
"16ae08bae7a-a39a-768f-b881-d380",10,"marcheren","links"
"16ae08bae7a-a39a-768f-b881-d380",12,"slingeren","sturen"
"16ae08bae7a-a39a-768f-b881-d380",12,"slingeren","heen en weer"
"16ae08bae7a-a39a-768f-b881-d380",12,"slingeren","rijden"
"16ae08bae7a-a39a-768f-b881-d380",12,"slingeren","gevaarlijk"
"16ae08bae7a-a39a-768f-b881-d380",12,"slingeren","niet scheef"
"16ae08bae7a-a39a-768f-b881-d380",6,"hardlopen","snel"
"16ae08bae7a-a39a-768f-b881-d380",6,"hardlopen","sporten"
"16ae08bae7a-a39a-768f-b881-d380",6,"hardlopen","rennen"
"16ae08bae7a-a39a-768f-b881-d380",6,"hardlopen","snelheid"
"16ae08bae7a-a39a-768f-b881-d380",6,"hardlopen","lopen"
"16ae08bae7a-a39a-768f-b881-d380",15,"walsen","dansen"
"16ae08bae7a-a39a-768f-b881-d380",15,"walsen","duo"
"16ae08bae7a-a39a-768f-b881-d380",15,"walsen","muziek"
"16ae08bae7a-a39a-768f-b881-d380",15,"walsen","stijl"
"16ae08bae7a-a39a-768f-b881-d380",15,"walsen","beweging"
"16ae08bae7a-a39a-768f-b881-d380",4,"glippen","snel"
"16ae08bae7a-a39a-768f-b881-d380",4,"glippen","krap"
"16ae08bae7a-a39a-768f-b881-d380",4,"glippen","tussendoor"
"16ae08bae7a-a39a-768f-b881-d380",4,"glippen","glad"
"16ae08bae7a-a39a-768f-b881-d380",4,"glippen","gaan"
"16ae08bae7a-a39a-768f-b881-d380",11,"schuifelen","dansen"
"16ae08bae7a-a39a-768f-b881-d380",11,"schuifelen","langzaam"
"16ae08bae7a-a39a-768f-b881-d380",11,"schuifelen","twee"
"16ae08bae7a-a39a-768f-b881-d380",11,"schuifelen","romantisch"
"16ae08bae7a-a39a-768f-b881-d380",11,"schuifelen","rustig"
"16ae08bae7a-a39a-768f-b881-d380",17,"snijden","mes"
"16ae08bae7a-a39a-768f-b881-d380",17,"snijden","doormidden"
"16ae08bae7a-a39a-768f-b881-d380",17,"snijden","verbreken"
"16ae08bae7a-a39a-768f-b881-d380",17,"snijden","in stukjes"
"16ae08bae7a-a39a-768f-b881-d380",17,"snijden","kapot"
"16ae08bae7a-a39a-768f-b881-d380",19,"knippen","schaar"
"16ae08bae7a-a39a-768f-b881-d380",19,"knippen","in stukjes"
"16ae08bae7a-a39a-768f-b881-d380",19,"knippen","kapotmaken"
"16ae08bae7a-a39a-768f-b881-d380",19,"knippen","papier"
"16ae08bae7a-a39a-768f-b881-d380",19,"knippen","breken"
"16ae08bae7a-a39a-768f-b881-d380",1,"afdalen","omlaag"
"16ae08bae7a-a39a-768f-b881-d380",1,"afdalen","naar beneden"
"16ae08bae7a-a39a-768f-b881-d380",1,"afdalen","hoogte"
"16ae08bae7a-a39a-768f-b881-d380",1,"afdalen","laag"
"16ae08bae7a-a39a-768f-b881-d380",1,"afdalen","gaan"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","terugtrekken"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","niet op ingaan"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","passief"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","ontwijken"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","niet aangaan"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","niet dapper"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","uit de weg gaan"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","opzij gaan"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","plaats maken"
"16ae0eba081-1eaa-3b47-c334-7e9a",16,"wijken","geen aanvaring"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","met schaar"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","maakt kleiner/korter"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","in papier/ haar"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","scheiden"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","verdelen"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","vaak in rechte lijn"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","kapot maken"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","geen geheel meer"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","in stukken"
"16ae0eba081-1eaa-3b47-c334-7e9a",19,"knippen","snel"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","boomstammen"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","hout"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","met bijl"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","gevaarlijk"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","op boomstam"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","volle kracht"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","delen"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","kleinere stukken"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","door mens"
"16ae0eba081-1eaa-3b47-c334-7e9a",18,"hakken","activiteit"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","lopen"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","onrustig"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","ijsberen"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","heen en weer lopen"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","zenuwachtig"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","spanning"
"16ae0eba081-1eaa-3b47-c334-7e9a",2,"banjeren","gespannen"
